step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_bucket,origin_balance_change,origin_balance_mismatch,destination_balance_change,destination_balance_mismatch,high_risk_type_flag,large_transaction_flag,fraud_signal_score,risk_category
208,TRANSFER,278508.96,C288302292,311110.0,32601.04,C1062622385,600934.21,879443.17,0,0,100K-1M,278508.96,False,0.0,True,True,False,2,Medium Risk
138,CASH_OUT,9834.94,C2007706673,21169.0,11334.06,C1697126511,1343454.79,1353289.73,0,0,1K-10K,9834.94,False,0.0,True,True,False,2,Medium Risk
325,CASH_OUT,107592.78,C523280854,0.0,0.0,C583860586,208569.76,316162.54,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
279,CASH_OUT,286928.67,C1033265336,0.0,0.0,C1859843380,1049280.74,1336209.41,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,155122.1,C1800887644,24592.0,0.0,C1377801274,105440.55,281406.64,0,0,100K-1M,24592.0,True,0.0,True,True,False,3,High Risk
332,TRANSFER,684484.65,C1900694371,0.0,0.0,C2007290157,17416920.66,18101405.3,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
231,CASH_OUT,37227.0,C102709320,0.0,0.0,C2079307434,148333.25,185560.25,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
380,CASH_OUT,210077.29,C585845464,170.0,0.0,C464641705,3853669.66,4063746.95,0,0,100K-1M,170.0,True,0.0,True,True,False,3,High Risk
43,CASH_OUT,321607.55,C1118224534,0.0,0.0,C475345362,2074164.61,2395772.16,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
180,CASH_OUT,360914.17,C127206320,0.0,0.0,C238381435,781109.85,1142024.02,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
328,CASH_OUT,206588.95,C1855625402,433627.0,227038.05,C1393925459,0.0,206588.95,0,0,100K-1M,206588.95,False,0.0,True,True,False,2,Medium Risk
204,TRANSFER,580084.2,C378138569,20366.0,0.0,C1571138875,49686.3,629770.5,0,0,100K-1M,20366.0,True,0.0,True,True,True,4,High Risk
323,TRANSFER,709424.63,C1157353329,30829.0,0.0,C1191006659,291043.93,1000468.56,0,0,100K-1M,30829.0,True,0.0,True,True,True,4,High Risk
163,CASH_OUT,205456.64,C1523365628,118593.0,0.0,C120769409,0.0,278352.81,0,0,100K-1M,118593.0,True,0.0,True,True,False,3,High Risk
597,CASH_OUT,198950.14,C1212014240,0.0,0.0,C1258243210,3779365.76,3978315.9,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
33,CASH_OUT,21751.56,C1508612263,310884.0,289132.44,C576091521,291547.58,313299.14,0,0,10K-100K,21751.56,False,0.0,True,True,False,2,Medium Risk
19,CASH_OUT,17399.6,C1323010169,0.0,0.0,C1938462589,276784.21,294183.81,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
10,CASH_OUT,125082.75,C1569952970,50652.0,0.0,C922511709,2144320.33,2448171.72,0,0,100K-1M,50652.0,True,0.0,True,True,False,3,High Risk
354,CASH_OUT,246785.13,C1992088254,0.0,0.0,C1905243995,777936.98,1024722.1,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
11,CASH_OUT,132437.49,C752502393,0.0,0.0,C357971780,1361232.94,2260631.56,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
15,CASH_OUT,76672.16,C1633848999,29717.0,0.0,C975302825,1244.0,0.0,0,0,10K-100K,29717.0,True,0.0,True,True,False,3,High Risk
43,CASH_OUT,363101.53,C474384158,0.0,0.0,C1340109179,576390.34,939491.87,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
690,CASH_OUT,220214.58,C945382364,107062.0,0.0,C347701882,372789.31,593003.9,0,0,100K-1M,107062.0,True,0.0,True,True,False,3,High Risk
307,CASH_OUT,160445.27,C542002238,48705.25,0.0,C1358091917,3728543.79,3888989.06,0,0,100K-1M,48705.25,True,0.0,True,True,False,3,High Risk
380,CASH_OUT,428463.41,C274863391,0.0,0.0,C923932465,549298.56,977761.97,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,155417.33,C658390833,0.0,0.0,C738495294,327756.92,483174.26,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
201,TRANSFER,102783.97,C1301438613,2040.0,0.0,C837013059,0.0,102783.97,0,0,100K-1M,2040.0,True,0.0,True,True,False,3,High Risk
96,TRANSFER,140814.11,C1387883974,26641.0,0.0,C2060985600,192211.96,333026.06,0,0,100K-1M,26641.0,True,0.0,True,True,False,3,High Risk
379,CASH_OUT,56665.06,C2015710696,2420.0,0.0,C25365539,68144.21,124809.27,0,0,10K-100K,2420.0,True,0.0,True,True,False,3,High Risk
349,CASH_OUT,9854.13,C858447737,1382.0,0.0,C671813827,0.0,9854.13,0,0,1K-10K,1382.0,True,0.0,True,True,False,3,High Risk
33,CASH_OUT,321760.6,C493504071,0.0,0.0,C1801482048,2077085.02,2398845.62,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
8,CASH_OUT,269958.34,C494285003,0.0,0.0,C1487669283,1847443.09,2349962.91,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
276,CASH_OUT,208604.83,C1344577276,3738.0,0.0,C856501720,1887159.25,2095764.08,0,0,100K-1M,3738.0,True,0.0,True,True,False,3,High Risk
133,CASH_OUT,291312.32,C122160282,0.0,0.0,C1213600119,2109385.11,2400697.43,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
182,CASH_OUT,158982.83,C1413434785,0.0,0.0,C364170496,197879.01,356861.84,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
45,CASH_OUT,134687.98,C1263415200,0.0,0.0,C39921210,1967801.57,2102489.55,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
306,CASH_OUT,170523.21,C771157371,237.0,0.0,C1021310506,322753.11,493276.32,0,0,100K-1M,237.0,True,0.0,True,True,False,3,High Risk
161,CASH_OUT,160082.95,C68996590,127465.0,0.0,C352071423,1229051.82,1389134.77,0,0,100K-1M,127465.0,True,0.0,True,True,False,3,High Risk
161,TRANSFER,1930579.63,C1480611053,48.0,0.0,C400703351,3669307.16,5599886.79,0,0,1M+,48.0,True,0.0,True,True,True,4,High Risk
35,CASH_OUT,226629.86,C1774062290,0.0,0.0,C385963502,1645422.48,1872052.34,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,226987.46,C507892246,21049.0,0.0,C974689644,125837.1,352824.55,0,0,100K-1M,21049.0,True,0.0,True,True,False,3,High Risk
236,CASH_OUT,262088.16,C1379215593,0.0,0.0,C884644171,374759.53,636847.69,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
571,CASH_OUT,146014.33,C1417811311,0.0,0.0,C1164305861,511331.77,657346.1,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,156829.13,C1764322548,35785.0,0.0,C2120337119,234330.89,391160.02,0,0,100K-1M,35785.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,2314.18,C2107583048,21747.0,19432.82,C827917303,0.0,2314.18,0,0,1K-10K,2314.1800000000003,False,0.0,True,True,False,2,Medium Risk
597,CASH_OUT,297547.41,C715536050,0.0,0.0,C1259237614,10665866.03,10963413.44,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
276,CASH_OUT,260065.67,C49521173,0.0,0.0,C1545442093,707424.25,967489.92,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
690,CASH_OUT,1230.96,C642883717,525.0,0.0,C240785469,22904.88,24135.84,0,0,1K-10K,525.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,189913.45,C781002319,34434.0,0.0,C320846809,375815.68,565729.13,0,0,100K-1M,34434.0,True,0.0,True,True,False,3,High Risk
131,TRANSFER,609837.37,C10205082,820.0,0.0,C1399067181,77483.55,687320.92,0,0,100K-1M,820.0,True,0.0,True,True,True,4,High Risk
331,CASH_OUT,6694.76,C782554399,51553.0,44858.24,C1031293824,21209.0,0.0,0,0,1K-10K,6694.760000000002,False,0.0,True,True,False,2,Medium Risk
18,CASH_OUT,107985.56,C711827548,51065.0,0.0,C218555468,4658.72,213605.41,0,0,100K-1M,51065.0,True,0.0,True,True,False,3,High Risk
142,CASH_OUT,598503.54,C1331219048,0.0,0.0,C222761410,951029.85,1549533.38,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
160,CASH_OUT,159810.13,C84048389,21162.0,0.0,C525828867,2735948.92,2895759.05,0,0,100K-1M,21162.0,True,0.0,True,True,False,3,High Risk
594,CASH_OUT,56316.19,C787956471,126.0,0.0,C1306567829,0.0,56316.19,0,0,10K-100K,126.0,True,0.0,True,True,False,3,High Risk
547,CASH_OUT,165505.16,C1088848483,0.0,0.0,C152999091,1849978.81,2015483.97,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
403,CASH_OUT,104614.2,C1168709241,92503.0,0.0,C469191480,1181942.75,1286556.96,0,0,100K-1M,92503.0,True,0.0,True,True,False,3,High Risk
331,TRANSFER,318872.14,C1530323334,135312.0,0.0,C107099437,0.0,318872.14,0,0,100K-1M,135312.0,True,0.0,True,True,False,3,High Risk
608,TRANSFER,70089.3,C1530689529,209671.2,139581.9,C517425420,396905.92,466995.22,0,0,10K-100K,70089.30000000002,False,0.0,True,True,False,2,Medium Risk
322,CASH_OUT,225050.57,C1608200399,0.0,0.0,C1221089985,647283.32,872333.89,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
302,TRANSFER,887473.16,C728641358,11021.0,0.0,C388318449,1170569.34,2058042.5,0,0,100K-1M,11021.0,True,0.0,True,True,True,4,High Risk
596,CASH_OUT,23347.63,C222034764,21754.0,0.0,C1705973948,0.0,23347.63,0,0,10K-100K,21754.0,True,0.0,True,True,False,3,High Risk
301,TRANSFER,76365.62,C198988147,69462.0,0.0,C1457577166,0.0,76365.62,0,0,10K-100K,69462.0,True,0.0,True,True,False,3,High Risk
36,CASH_OUT,176165.4,C644946329,239.0,0.0,C2068262728,5490037.48,5666202.88,0,0,100K-1M,239.0,True,0.0,True,True,False,3,High Risk
130,CASH_OUT,464879.99,C407422824,396677.46,0.0,C1900315106,0.0,464879.99,0,0,100K-1M,396677.46,True,0.0,True,True,False,3,High Risk
10,CASH_OUT,134743.08,C1476774863,0.0,0.0,C102537461,588327.17,981378.25,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
282,CASH_OUT,108278.95,C1430866494,576.0,0.0,C1846263010,129731.26,238010.22,0,0,100K-1M,576.0,True,0.0,True,True,False,3,High Risk
375,CASH_OUT,169749.03,C2126226433,9985.0,0.0,C314716799,0.0,169749.03,0,0,100K-1M,9985.0,True,0.0,True,True,False,3,High Risk
357,CASH_OUT,178959.03,C1976664518,52366.34,0.0,C1722005357,435335.77,614294.79,0,0,100K-1M,52366.34,True,0.0,True,True,False,3,High Risk
15,TRANSFER,310779.17,C65693589,0.0,0.0,C1558223292,398465.58,709244.74,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
331,TRANSFER,1203327.17,C1924378826,0.0,0.0,C1527142280,9477852.01,10681179.17,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
403,CASH_OUT,269026.13,C1496106111,22360.0,0.0,C1167305551,147081.11,416107.24,0,0,100K-1M,22360.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,166483.77,C1569268297,6030.0,0.0,C1868047050,313966.1,480449.87,0,0,100K-1M,6030.0,True,0.0,True,True,False,3,High Risk
231,CASH_OUT,79271.98,C1620548194,0.0,0.0,C1247251293,169379.07,248651.05,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
377,CASH_OUT,176369.59,C676627027,0.0,0.0,C1787061976,349701.87,526071.46,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
399,CASH_OUT,30226.63,C461941509,0.0,0.0,C431112895,183735.03,213961.66,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
186,TRANSFER,346553.76,C1540823290,0.0,0.0,C849902114,1549974.9,1896528.66,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
379,CASH_OUT,210868.62,C2009324208,0.0,0.0,C398705552,339390.84,550259.45,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
232,CASH_OUT,28870.21,C1614605674,28711.0,0.0,C1056905575,1816571.14,1845441.36,0,0,10K-100K,28711.0,True,0.0,True,True,False,3,High Risk
260,TRANSFER,161808.24,C198448088,0.0,0.0,C837289879,360148.98,521957.22,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
286,TRANSFER,113291.89,C58297240,22498.0,0.0,C1271048254,0.0,113291.89,0,0,100K-1M,22498.0,True,0.0,True,True,False,3,High Risk
260,CASH_OUT,128117.92,C1370638727,686.0,0.0,C256833146,1253034.59,1381152.52,0,0,100K-1M,686.0,True,0.0,True,True,False,3,High Risk
395,CASH_OUT,4005.14,C1471026797,11051.0,7045.86,C141552729,89036.22,93041.36,0,0,1K-10K,4005.14,False,0.0,True,True,False,2,Medium Risk
380,CASH_OUT,126735.1,C1400810946,0.0,0.0,C1880791932,1508008.82,1634743.92,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
185,TRANSFER,30527.14,C299951954,1097.0,0.0,C990223086,1328024.13,1358551.27,0,0,10K-100K,1097.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,236577.81,C53325627,0.0,0.0,C1527778516,366527.99,603105.79,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
405,TRANSFER,97082.94,C1234700910,7916.0,0.0,C1300415403,0.0,97082.94,0,0,10K-100K,7916.0,True,0.0,True,True,False,3,High Risk
142,TRANSFER,176027.34,C1126789272,0.0,0.0,C45414625,409866.01,585893.36,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,98445.24,C574159850,0.0,0.0,C216161317,332368.95,430814.19,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
19,CASH_OUT,173922.92,C700285735,294360.39,120437.47,C1715507099,893902.54,1067825.45,0,0,100K-1M,173922.92,False,0.0,True,True,False,2,Medium Risk
431,TRANSFER,1505779.29,C1148259712,0.0,0.0,C45894969,2939414.01,4445193.3,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
402,TRANSFER,401648.75,C1888177932,0.0,0.0,C1010903393,904907.37,1306556.12,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,388537.17,C2125730561,0.0,0.0,C253040947,1065855.32,1454392.49,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
211,CASH_OUT,21936.87,C1935967864,174.0,0.0,C1549174594,0.0,21936.87,0,0,10K-100K,174.0,True,0.0,True,True,False,3,High Risk
403,CASH_OUT,152138.01,C724644381,0.0,0.0,C976339470,3101052.87,3253190.87,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
261,CASH_OUT,37034.04,C340810163,25593.0,0.0,C949445934,196382.09,233416.12,0,0,10K-100K,25593.0,True,0.0,True,True,False,3,High Risk
203,CASH_OUT,206028.61,C1240407746,0.0,0.0,C1245472829,8918307.49,9124336.1,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
206,CASH_OUT,317765.16,C1514053018,203235.0,0.0,C1709545513,0.0,317765.16,0,0,100K-1M,203235.0,True,0.0,True,True,False,3,High Risk
254,CASH_OUT,95400.38,C757387061,0.0,0.0,C583325473,194582.48,289982.86,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
306,CASH_OUT,204613.75,C4063444,16143.0,0.0,C2038040095,2239267.96,2443881.71,0,0,100K-1M,16143.0,True,0.0,True,True,False,3,High Risk
305,CASH_OUT,164478.79,C219745205,0.0,0.0,C1368533689,1806926.27,1971405.06,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
228,CASH_OUT,152758.63,C1780396116,0.0,0.0,C1321425593,836623.07,989381.7,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
375,TRANSFER,700102.34,C1449480284,60.0,0.0,C1359270115,0.0,700102.34,0,0,100K-1M,60.0,True,0.0,True,True,True,4,High Risk
325,CASH_OUT,143127.09,C284984271,105657.0,0.0,C1064907740,804770.52,947897.61,0,0,100K-1M,105657.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,543696.63,C464965621,67837.0,0.0,C1400219164,3069222.72,3612919.35,0,0,100K-1M,67837.0,True,0.0,True,True,True,4,High Risk
283,CASH_OUT,213119.95,C1687537706,0.0,0.0,C1210338303,3616534.88,3829654.83,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
15,CASH_OUT,46023.21,C1067658253,0.0,0.0,C471600119,8303640.27,9261742.37,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,288453.05,C28577751,68.0,0.0,C1772504575,0.0,288453.05,0,0,100K-1M,68.0,True,0.0,True,True,False,3,High Risk
301,CASH_OUT,249190.86,C379593187,16197.0,0.0,C1819899247,1099951.63,1349142.49,0,0,100K-1M,16197.0,True,0.0,True,True,False,3,High Risk
357,CASH_OUT,175343.07,C1519293225,30260.0,0.0,C931734271,0.0,175343.07,0,0,100K-1M,30260.0,True,0.0,True,True,False,3,High Risk
273,CASH_OUT,107092.05,C1801589952,0.0,0.0,C477592867,1606372.41,1713464.46,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
230,CASH_OUT,40842.78,C1342069378,51424.0,10581.22,C1885410623,25580.53,66423.3,0,0,10K-100K,40842.78,False,0.0,True,True,False,2,Medium Risk
586,CASH_OUT,419670.82,C892070188,80830.0,0.0,C1784167620,3574418.81,3994089.63,0,0,100K-1M,80830.0,True,0.0,True,True,False,3,High Risk
42,CASH_OUT,35027.87,C1131228257,286486.61,251458.74,C994273423,3553533.09,3588560.96,0,0,10K-100K,35027.869999999995,False,0.0,True,True,False,2,Medium Risk
281,CASH_OUT,201861.72,C1866014144,0.0,0.0,C1563540086,2640641.57,2842503.28,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
355,CASH_OUT,189236.34,C52946445,0.0,0.0,C1732619349,10350562.51,10531898.74,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
380,CASH_OUT,89905.78,C607642548,0.0,0.0,C1177399316,296400.56,386306.34,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
20,CASH_OUT,30347.46,C833493495,51485.0,21137.54,C138622056,0.0,44134.66,0,0,10K-100K,30347.46,False,0.0,True,True,False,2,Medium Risk
153,CASH_OUT,360899.9,C845319866,0.0,0.0,C363066542,772118.37,1133018.27,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
492,CASH_OUT,141158.71,C1084214957,1957.59,0.0,C1978593497,513489.21,654647.92,0,0,100K-1M,1957.59,True,0.0,True,True,False,3,High Risk
159,CASH_OUT,239068.4,C1669681446,50543.0,0.0,C321674386,20623.0,17231.44,0,0,100K-1M,50543.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,177668.66,C1042927834,20978.0,0.0,C209669020,0.0,177668.66,0,0,100K-1M,20978.0,True,0.0,True,True,False,3,High Risk
331,CASH_OUT,149302.23,C992125376,0.0,0.0,C514651934,464026.9,613329.13,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,162039.04,C3159812,0.0,0.0,C1799136494,304060.93,466099.97,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
228,CASH_OUT,12317.69,C1303806139,0.0,0.0,C750374021,5466870.73,5479188.42,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,244520.94,C1617007622,44157.0,0.0,C962947374,8819.9,253340.84,0,0,100K-1M,44157.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,115643.57,C892993525,100412.0,0.0,C1721220190,7949.47,123593.04,0,0,100K-1M,100412.0,True,0.0,True,True,False,3,High Risk
259,CASH_OUT,36103.49,C1133938040,45319.0,9215.51,C1989638184,1395768.24,1431871.73,0,0,10K-100K,36103.49,False,0.0,True,True,False,2,Medium Risk
253,CASH_OUT,25022.46,C1159140488,0.0,0.0,C1966544038,2211185.09,2236207.55,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
18,CASH_OUT,51484.51,C35548850,30314.0,0.0,C780597466,1742489.58,1793974.09,0,0,10K-100K,30314.0,True,0.0,True,True,False,3,High Risk
393,CASH_OUT,64593.67,C238796263,0.0,0.0,C788122001,421581.73,486175.4,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
14,CASH_OUT,28187.53,C102076920,31544.0,3356.47,C1739843484,3655944.92,3934652.91,0,0,10K-100K,28187.53,False,0.0,True,True,False,2,Medium Risk
181,CASH_OUT,43799.97,C94315822,0.0,0.0,C1833637195,404613.52,448413.49,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
160,CASH_OUT,93077.61,C1129015061,0.0,0.0,C1400183070,1501579.7,1594657.31,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
329,CASH_OUT,73402.14,C1590898009,192940.0,119537.86,C939980904,0.0,73402.14,0,0,10K-100K,73402.14,False,0.0,True,True,False,2,Medium Risk
353,CASH_OUT,33490.99,C115965202,0.0,0.0,C184099867,945727.38,979218.37,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
350,CASH_OUT,148054.76,C664368424,10642.0,0.0,C1448039476,57542.47,0.0,0,0,100K-1M,10642.0,True,0.0,True,True,False,3,High Risk
43,TRANSFER,333005.16,C1622577589,2898.0,0.0,C109902586,0.0,333005.16,0,0,100K-1M,2898.0,True,0.0,True,True,False,3,High Risk
280,CASH_OUT,63436.7,C467863283,16182.0,0.0,C681419196,8186423.16,8249859.86,0,0,10K-100K,16182.0,True,0.0,True,True,False,3,High Risk
35,CASH_OUT,193805.75,C1721200823,615.0,0.0,C1762636323,0.0,193805.75,0,0,100K-1M,615.0,True,0.0,True,True,False,3,High Risk
9,CASH_OUT,340425.4,C1895012849,52183.0,0.0,C1430654561,15364.0,453671.69,0,0,100K-1M,52183.0,True,0.0,True,True,False,3,High Risk
157,CASH_OUT,310268.73,C1436000995,54893.0,0.0,C1902218563,10009.16,433500.81,0,0,100K-1M,54893.0,True,0.0,True,True,False,3,High Risk
548,CASH_OUT,89663.76,C1670789973,7273.0,0.0,C227171995,0.0,89663.76,0,0,10K-100K,7273.0,True,0.0,True,True,False,3,High Risk
378,CASH_OUT,55548.95,C1693977446,11548.0,0.0,C623843443,3490911.29,3546460.25,0,0,10K-100K,11548.0,True,0.0,True,True,False,3,High Risk
306,CASH_OUT,150354.79,C290582082,0.0,0.0,C209678156,301075.43,451430.22,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
394,CASH_OUT,456393.73,C2026864448,30962.0,0.0,C1562878165,245988.75,702382.48,0,0,100K-1M,30962.0,True,0.0,True,True,False,3,High Risk
283,CASH_OUT,3603.48,C1629576105,0.0,0.0,C1114641720,1823240.73,1826844.21,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
283,TRANSFER,97850.39,C727359898,0.0,0.0,C2047512067,2001713.69,2099564.08,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
428,CASH_OUT,168922.24,C1147401468,299437.0,130514.76,C784812549,1306191.55,1475113.79,0,0,100K-1M,168922.24,False,0.0,True,True,False,2,Medium Risk
351,CASH_OUT,19839.23,C1752741104,369.0,0.0,C203049245,0.0,19839.23,0,0,10K-100K,369.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,36565.77,C1454109276,0.0,0.0,C1282615171,611109.38,647675.15,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
35,CASH_OUT,314867.71,C1427922633,0.0,0.0,C26482360,1906195.97,2221063.69,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
249,TRANSFER,1370340.3,C257773575,0.0,0.0,C129934406,3269677.54,4640017.84,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
186,TRANSFER,141578.17,C1834789431,507.0,0.0,C1808084761,286468.77,428046.94,0,0,100K-1M,507.0,True,0.0,True,True,False,3,High Risk
230,CASH_OUT,488418.55,C1436286683,0.0,0.0,C693442650,1002574.55,1490993.1,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,97046.49,C118609778,0.0,0.0,C14200216,1270131.8,1367178.3,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
298,CASH_OUT,660938.48,C1127903655,58487.0,0.0,C529718510,439680.35,1100618.83,0,0,100K-1M,58487.0,True,0.0,True,True,True,4,High Risk
325,CASH_OUT,160941.96,C1743582780,30855.0,0.0,C1330022178,191902.31,352844.27,0,0,100K-1M,30855.0,True,0.0,True,True,False,3,High Risk
130,CASH_OUT,306673.51,C246353996,1588.0,0.0,C1683773544,517204.87,823878.38,0,0,100K-1M,1588.0,True,0.0,True,True,False,3,High Risk
140,CASH_OUT,336245.28,C763904873,0.0,0.0,C1541326935,1650201.88,1986447.15,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
180,CASH_OUT,45368.93,C805298047,93814.0,48445.07,C2101816923,0.0,45368.93,0,0,10K-100K,45368.93,False,0.0,True,True,False,2,Medium Risk
302,CASH_OUT,265263.25,C667584802,6527.0,0.0,C1168538777,3150158.58,3415421.83,0,0,100K-1M,6527.0,True,0.0,True,True,False,3,High Risk
358,TRANSFER,34117.95,C1869699871,0.0,0.0,C508405407,65223.14,99341.09,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
45,CASH_OUT,196821.54,C1898140944,38668.0,0.0,C1637398248,0.0,196821.54,0,0,100K-1M,38668.0,True,0.0,True,True,False,3,High Risk
258,TRANSFER,472046.51,C1681933877,24603.0,0.0,C569216252,13066.93,485113.44,0,0,100K-1M,24603.0,True,0.0,True,True,False,3,High Risk
160,CASH_OUT,100468.38,C1173643520,100117.0,0.0,C1154334590,2649873.82,2750342.21,0,0,100K-1M,100117.0,True,0.0,True,True,False,3,High Risk
380,CASH_OUT,194868.53,C14538888,10100.0,0.0,C1046514059,0.0,194868.53,0,0,100K-1M,10100.0,True,0.0,True,True,False,3,High Risk
8,CASH_OUT,14658.21,C1864980439,0.0,0.0,C823592993,30758.0,0.0,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
309,CASH_OUT,129741.66,C1574224220,411370.0,281628.34,C1855862735,126395.69,256137.35,0,0,100K-1M,129741.65999999996,False,0.0,True,True,False,2,Medium Risk
11,CASH_OUT,613643.91,C118481875,0.0,0.0,C1052951038,1659161.48,2758709.75,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
323,CASH_OUT,83499.07,C912479803,123049.0,39549.93,C280756458,0.0,83499.07,0,0,10K-100K,83499.07,False,0.0,True,True,False,2,Medium Risk
160,CASH_OUT,42111.07,C1768700509,0.0,0.0,C1297593811,3491083.55,3533194.62,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,41138.68,C621325948,0.0,0.0,C1856446126,1239709.75,1280848.43,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
160,CASH_OUT,20729.84,C371545013,0.0,0.0,C1937280345,2737289.98,2758019.81,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
237,CASH_OUT,32836.45,C166598393,0.0,0.0,C1994666881,6725272.17,6758108.63,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
